battery_id,run_id,seed,scenario,total_rounds,mission_end,arrival_delay,grid_sharing,grid_permanent,winner,score1,score2,score_gap,ice1_kg,ice2_kg,ap1,ap2,vio1,vio2,dep_blocked1,dep_blocked2,strand_risk1,strand_risk2,stranded1,stranded2,unpow_hab1,unpow_hab2,offers,joins,decouples,shared_days,contested_days,craters_depleted,duration_days,extracted_kg,extracted_pct,rovers1,rovers2,habitats1,habitats2,reactors1,reactors2,governance,strand_pen_days1,strand_pen_days2,rescues1,rescues2,strand_night,strand_far,strand_other,reserve1_kg,reserve2_kg
itu,itu_51,1593107189,itu,12,fixed,5,1,0,1,2055.0,932.5,1122.5,150.0,309.5,127,45,0,4,0,0,2,0,0,0,10,4,1,1,0,56,0,0,84,539.5,1.65,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_52,1593117162,itu,12,fixed,5,1,0,2,-5236.1,-4536.0,-700.1,118.9,610.0,175,44,330,246,0,0,37,20,1,1,0,12,17,13,12,50,0,0,84,968.9,2.96,3,3,1,2,0,0,itu,0,0,0,0,2,0,0,0.0,0.0
itu,itu_53,1593127135,itu,12,fixed,5,1,0,1,2084.1,965.5,1118.5,149.1,309.5,127,47,0,4,0,0,1,0,0,0,0,3,1,1,0,55,0,0,84,538.6,1.64,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_54,1593137108,itu,12,fixed,5,1,0,1,2581.1,2140.2,440.9,221.1,115.2,203,125,44,0,0,0,0,1,0,0,0,0,15,15,15,20,0,0,84,566.2,1.73,3,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_55,1593147081,itu,12,fixed,5,1,0,1,2283.6,756.0,1527.6,148.6,760.0,125,54,0,50,0,2,2,0,0,0,0,28,24,24,23,28,0,0,84,988.6,3.02,2,3,1,3,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_56,1593157054,itu,12,fixed,5,1,0,1,-1645.0,-12102.6,10457.6,530.0,144.4,99,57,170,530,1,0,0,0,0,1,10,0,23,22,22,26,0,0,84,834.4,2.55,3,2,7,1,0,0,itu,0,1,0,0,1,0,0,0.0,0.0
itu,itu_57,1593167027,itu,12,fixed,5,1,0,2,-7300.0,-4150.0,-3150.0,0.0,150.0,125,32,400,222,0,0,4,0,0,0,10,10,52,26,25,32,1,0,84,300.0,0.92,2,3,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_58,1593177000,itu,12,fixed,5,1,0,2,1034.1,2055.0,-1020.9,309.1,150.0,61,127,10,0,0,0,0,2,0,0,0,10,1,1,0,42,0,0,84,539.1,1.65,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_59,1593186973,itu,12,fixed,5,1,0,1,1086.1,635.0,451.1,309.1,380.0,45,43,0,20,0,0,10,0,1,0,0,10,5,5,4,64,0,0,84,849.1,2.59,2,3,1,1,0,0,itu,4,0,1,0,0,0,1,0.0,0.0
itu,itu_60,1593196946,itu,12,fixed,5,1,0,2,-163.0,2167.8,-2330.8,230.0,112.8,39,127,52,0,54,0,0,2,0,0,11,0,13,12,12,13,0,0,84,572.8,1.75,3,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_61,1593206919,itu,12,fixed,5,1,0,2,794.1,2071.8,-1277.8,309.1,136.8,45,127,10,0,0,0,0,0,0,0,0,0,1,1,0,53,0,0,84,525.9,1.61,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_62,1593216892,itu,12,fixed,5,1,0,1,2038.1,1969.6,68.4,133.1,0.0,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,262.4,0.80,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_63,1593226865,itu,12,fixed,5,1,0,1,-1915.0,-8357.5,6442.5,310.0,309.5,171,45,222,378,0,0,0,1,0,0,10,4,25,24,24,27,0,0,84,939.5,2.87,3,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_64,1593236838,itu,12,fixed,5,1,0,2,-325.0,791.9,-1116.9,230.0,118.9,39,127,60,56,56,0,0,0,0,1,10,0,14,13,12,48,0,0,84,588.9,1.80,3,2,1,1,0,0,itu,0,1,0,0,1,0,0,0.0,0.0
itu,itu_65,1593246811,itu,12,fixed,5,1,0,2,1410.5,2050.2,-639.6,389.5,115.2,73,127,4,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,84,574.7,1.76,3,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_66,1593256784,itu,12,fixed,5,1,0,2,1206.1,2346.2,-1140.2,309.1,226.2,45,171,0,36,0,0,10,0,1,0,0,0,17,17,16,37,0,0,84,845.3,2.58,2,3,1,1,0,0,itu,4,0,1,0,0,0,1,0.0,0.0
itu,itu_67,1593266757,itu,12,fixed,5,1,0,1,-535.4,-5974.5,5439.1,219.6,309.5,171,47,144,282,0,0,0,1,0,0,0,3,7,7,6,57,0,0,84,769.2,2.35,3,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_68,1593276730,itu,12,fixed,5,1,0,2,-8120.5,-1035.8,-7084.6,309.5,139.2,47,171,372,180,0,0,0,0,1,0,3,0,26,14,14,42,0,0,84,768.7,2.35,2,3,1,1,0,0,itu,3,0,0,0,1,0,0,0.0,0.0
itu,itu_69,1593286703,itu,12,fixed,5,1,0,2,2061.6,2524.2,-462.6,116.6,379.2,125,201,0,42,0,0,0,0,0,0,0,0,5,5,4,42,0,0,84,655.8,2.00,2,3,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_70,1593296676,itu,12,fixed,5,1,0,1,2285.0,760.0,1525.0,150.0,840.0,127,49,0,50,0,0,3,0,0,0,10,15,24,24,23,28,0,0,84,990.0,3.02,2,3,1,2,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_71,1593306649,itu,12,fixed,5,1,0,1,2054.7,1023.9,1030.8,146.7,118.9,127,63,0,4,0,0,1,0,0,0,9,0,1,1,0,41,0,0,84,345.6,1.06,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_72,1593316622,itu,12,fixed,5,1,0,2,2265.0,2775.6,-510.6,150.0,290.6,125,203,0,44,0,0,0,1,0,0,0,0,22,21,21,26,0,0,84,680.6,2.08,2,3,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_73,1593326595,itu,12,fixed,5,1,0,2,258.0,2055.0,-1797.0,680.0,0.0,44,127,52,0,0,0,0,0,0,0,14,0,13,13,12,46,0,0,84,680.0,2.08,3,2,2,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_74,1593336568,itu,12,fixed,5,1,0,2,794.1,2047.7,-1253.6,309.1,114.7,45,127,10,0,0,0,0,4,0,1,0,0,1,1,0,53,0,0,84,503.8,1.54,2,2,1,1,0,0,itu,0,1,0,0,0,0,1,0.0,0.0
itu,itu_75,1593346541,itu,12,fixed,5,1,0,1,-4290.0,-6065.4,1775.4,230.0,139.6,199,203,308,376,0,0,19,24,1,0,10,0,4,4,3,66,1,0,84,839.6,2.56,3,3,1,1,0,0,itu,0,0,0,0,1,0,0,0.0,0.0
itu,itu_76,1593356514,itu,12,fixed,5,1,0,1,2045.7,1184.1,861.6,114.7,309.1,127,61,0,4,0,0,2,0,2,0,0,0,1,1,0,45,0,0,84,503.8,1.54,2,2,1,1,0,0,itu,2,0,0,0,0,0,2,0.0,0.0
itu,itu_77,1593366487,itu,12,fixed,5,1,0,2,922.5,1935.0,-1012.5,309.5,0.0,61,127,14,0,0,0,0,1,0,0,4,0,1,1,0,40,0,0,84,389.5,1.19,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_78,1593376460,itu,12,fixed,5,1,0,2,1034.1,2072.8,-1038.7,309.1,137.8,61,127,10,0,0,0,9,3,0,0,0,0,1,1,0,42,0,0,84,526.8,1.61,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_79,1593386433,itu,12,fixed,5,1,0,2,-4310.0,-4308.3,-1.7,390.0,146.7,39,173,218,294,50,0,6,7,0,0,10,0,8,5,4,65,1,0,84,1006.7,3.07,3,3,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_80,1593396406,itu,12,fixed,5,1,0,1,-7340.0,-7470.0,130.0,460.0,310.0,32,32,334,334,0,0,2,0,0,0,0,0,2,1,0,82,5,0,84,930.0,2.84,3,3,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_81,1593406379,itu,12,fixed,5,1,0,2,-4675.0,-1150.0,-3525.0,260.0,380.0,35,41,222,94,0,15,0,10,0,0,0,10,5,3,2,70,0,0,84,950.0,2.90,2,3,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_82,1593416352,itu,12,fixed,5,1,0,1,2181.9,2135.0,46.9,198.9,150.0,159,127,28,0,0,0,21,1,1,0,0,10,11,11,11,20,0,0,84,508.9,1.55,3,2,1,1,0,0,itu,1,0,0,0,1,0,0,0.0,0.0
itu,itu_83,1593426325,itu,12,fixed,5,1,0,2,1034.1,2083.6,-1049.5,309.1,148.6,61,127,10,0,0,0,0,0,0,0,0,0,1,1,0,42,0,0,84,537.6,1.64,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_84,1593436298,itu,12,fixed,5,1,0,2,-12904.5,-4289.0,-8615.5,309.5,310.0,47,45,564,238,0,10,0,3,0,1,3,10,24,13,12,50,0,0,84,939.5,2.87,2,3,1,1,0,0,itu,0,2,0,0,1,0,0,0.0,0.0
itu,itu_85,1593446271,itu,12,fixed,5,1,0,2,-4874.5,-108.5,-4766.0,309.5,141.5,47,171,238,118,0,0,0,0,0,0,3,0,1,1,0,69,0,0,84,761.1,2.32,2,3,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_86,1593456244,itu,12,fixed,5,1,0,1,-3943.0,-10494.5,6551.5,230.0,309.5,39,47,220,464,0,0,6,0,0,0,11,3,24,24,24,27,0,0,84,849.5,2.59,3,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_87,1593466217,itu,12,fixed,5,1,0,1,-2580.0,-10654.9,8074.9,230.0,309.1,129,47,220,472,0,0,7,1,0,0,10,3,25,24,23,28,0,0,84,849.1,2.59,3,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_88,1593476190,itu,12,fixed,5,1,0,1,2055.0,944.1,1110.9,150.0,309.1,127,45,0,4,0,0,1,1,0,0,10,0,1,1,0,56,0,0,84,539.1,1.65,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_89,1593486163,itu,12,fixed,5,1,0,2,1280.5,2068.1,-787.5,389.5,133.1,73,127,10,0,0,0,0,0,0,0,3,0,1,1,0,52,0,0,84,592.6,1.81,3,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_90,1593496136,itu,12,fixed,5,1,0,2,-3543.2,-3520.2,-23.0,0.0,0.0,127,127,222,222,0,0,4,4,0,0,1,0,2,1,0,82,1,0,84,299.1,0.91,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_91,1593506109,itu,12,fixed,5,1,0,1,2055.0,1324.6,730.4,150.0,458.6,127,61,0,4,0,0,1,0,0,0,10,3,1,1,0,44,0,0,84,688.6,2.10,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_92,1593516082,itu,12,fixed,5,1,0,2,1905.0,2023.0,-118.0,0.0,150.0,127,127,0,0,0,0,0,1,0,1,0,10,0,0,0,0,0,0,84,150.0,0.46,2,2,1,1,0,0,itu,0,1,0,0,0,0,1,0.0,0.0
itu,itu_93,1593526055,itu,12,fixed,5,1,0,1,2291.2,2169.4,121.9,226.2,136.4,171,127,32,0,0,0,0,1,0,1,0,0,11,11,10,49,0,0,84,522.6,1.60,3,2,1,1,0,0,itu,0,1,0,0,0,0,1,0.0,0.0
itu,itu_94,1593536028,itu,12,fixed,5,1,0,1,-2835.0,-9077.9,6242.9,830.0,309.1,49,61,200,418,0,0,4,0,0,0,10,4,25,24,24,27,0,0,84,1219.1,3.72,3,2,2,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_95,1593546001,itu,12,fixed,5,1,0,2,1195.0,2225.0,-1030.0,380.0,150.0,109,125,50,0,2,0,0,2,0,0,10,10,23,23,23,26,0,0,84,530.0,1.62,3,2,5,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_96,1593555974,itu,12,fixed,5,1,0,2,-1759.9,840.0,-2599.9,469.1,310.0,61,203,136,126,0,3,0,0,1,0,0,10,27,23,23,27,0,0,84,1009.1,3.08,2,3,1,1,0,0,itu,2,0,0,0,1,0,0,0.0,0.0
itu,itu_97,1593565947,itu,12,fixed,5,1,0,1,2042.8,2041.8,0.9,137.8,136.8,127,127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84,274.6,0.84,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_98,1593575920,itu,12,fixed,5,1,0,2,945.0,2268.1,-1323.1,610.0,133.1,79,125,52,0,3,0,0,0,0,0,10,0,24,24,23,24,0,0,84,743.1,2.27,3,2,3,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_99,1593585893,itu,12,fixed,5,1,0,2,1362.0,2125.0,-763.0,760.0,0.0,99,125,54,0,3,0,0,1,0,0,11,0,23,23,22,23,0,0,84,840.0,2.57,3,2,5,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_100,1593595866,itu,12,fixed,5,1,0,2,-3570.0,-3550.0,-20.0,0.0,0.0,127,127,222,222,0,0,4,4,0,0,10,10,2,1,0,82,1,0,84,300.0,0.92,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_101,1593605839,itu,12,fixed,5,1,0,1,-1585.4,-9265.9,7680.6,139.6,309.1,173,45,194,412,0,0,3,2,0,0,0,0,14,14,14,41,0,0,84,768.7,2.35,3,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_102,1593615812,itu,12,fixed,5,1,0,1,-2077.0,-5264.9,3187.9,610.0,389.1,49,55,148,262,2,0,3,0,0,0,14,3,12,11,11,16,0,0,84,1079.1,3.30,3,2,2,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_103,1593625785,itu,12,fixed,5,1,0,2,-10184.5,-4629.0,-5555.5,309.5,230.0,47,39,454,244,0,7,0,4,0,1,3,10,23,12,12,51,0,0,84,859.5,2.63,2,3,1,1,0,0,itu,0,2,0,0,1,0,0,0.0,0.0
itu,itu_104,1593635758,itu,12,fixed,5,1,0,2,-1115.9,634.2,-1750.1,469.1,139.2,61,191,108,118,0,0,1,0,0,0,0,0,22,20,20,30,0,0,84,848.2,2.59,2,3,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_105,1593645731,itu,12,fixed,5,1,0,1,2284.7,679.0,1605.7,146.7,840.0,127,44,0,50,0,0,1,0,0,0,9,17,24,24,23,28,0,0,84,986.7,3.01,2,3,1,2,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_106,1593655704,itu,12,fixed,5,1,0,2,-10314.9,-1223.0,-9091.9,309.1,230.0,47,199,464,220,0,0,1,6,0,0,3,11,42,24,24,27,0,0,84,769.1,2.35,2,3,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_107,1593665677,itu,12,fixed,5,1,0,2,-10184.9,-4629.0,-5555.9,309.1,230.0,47,39,454,244,0,7,0,6,0,1,3,10,23,12,12,51,0,0,84,859.1,2.62,2,3,1,1,0,0,itu,0,2,0,0,1,0,0,0.0,0.0
itu,itu_108,1593675650,itu,12,fixed,5,1,0,2,1125.1,2234.1,-1109.0,389.1,299.1,55,127,4,0,0,0,1,0,0,0,3,0,1,1,0,55,0,0,84,688.1,2.10,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_109,1593685623,itu,12,fixed,5,1,0,2,1074.1,2068.1,-994.0,389.1,133.1,61,127,10,0,0,0,0,0,0,0,0,0,1,1,0,42,0,0,84,522.1,1.59,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_110,1593695596,itu,12,fixed,5,1,0,2,363.0,2177.4,-1814.4,690.0,112.4,49,127,52,0,0,0,0,0,0,0,14,0,14,14,13,46,0,0,84,802.4,2.45,3,2,2,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_111,1593705569,itu,12,fixed,5,1,0,2,1905.0,2017.4,-112.4,0.0,112.4,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,112.4,0.34,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_112,1593715542,itu,12,fixed,5,1,0,2,-8345.9,-1700.0,-6645.9,309.1,230.0,61,139,394,200,0,0,0,0,0,0,0,10,38,24,24,27,0,0,84,849.1,2.59,2,3,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_113,1593725515,itu,12,fixed,5,1,0,2,2038.1,2054.5,-16.5,133.1,149.5,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,282.6,0.86,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_114,1593735488,itu,12,fixed,5,1,0,2,815.5,1980.0,-1164.5,309.5,0.0,47,127,10,0,0,0,0,0,0,0,3,10,1,1,0,52,0,0,84,539.5,1.65,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_115,1593745461,itu,12,fixed,5,1,0,2,399.0,2213.6,-1814.6,760.0,148.6,44,127,50,0,0,0,0,0,0,0,17,0,14,14,13,47,0,0,84,908.6,2.78,3,2,2,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_116,1593755434,itu,12,fixed,5,1,0,1,2170.2,135.0,2035.2,115.2,390.0,127,43,0,50,0,56,1,0,0,0,0,10,13,13,12,48,0,0,84,745.2,2.28,2,3,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_117,1593765407,itu,12,fixed,5,1,0,2,-5153.9,-4790.0,-363.9,141.1,310.0,203,123,340,284,0,2,11,0,0,0,0,10,3,2,1,72,1,0,84,921.1,2.81,3,3,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_118,1593775380,itu,12,fixed,5,1,0,2,2163.9,2194.7,-30.8,198.9,146.7,159,127,32,0,0,0,41,1,0,0,0,9,15,15,14,33,0,0,84,505.6,1.54,3,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_119,1593785353,itu,12,fixed,5,1,0,2,835.1,2055.0,-1219.9,309.1,150.0,45,127,8,0,0,0,1,3,0,0,3,10,1,1,0,54,0,0,84,539.1,1.65,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_120,1593795326,itu,12,fixed,5,1,0,2,-3540.5,-3521.2,-19.3,0.0,0.0,127,127,222,222,0,0,4,4,0,0,0,0,2,1,0,82,1,0,84,296.7,0.91,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_121,1593805299,itu,12,fixed,5,1,0,1,2084.5,965.5,1119.0,149.5,309.5,127,47,0,4,0,0,0,0,0,0,0,3,1,1,0,55,0,0,84,539.1,1.65,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_122,1593815272,itu,12,fixed,5,1,0,1,2053.0,935.1,1117.9,118.0,309.1,127,45,0,4,0,0,0,1,0,0,0,3,1,1,0,56,0,0,84,507.1,1.55,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_123,1593825245,itu,12,fixed,5,1,0,1,2254.7,1442.0,812.7,146.7,610.0,125,109,0,50,0,2,1,0,0,0,9,11,24,24,23,28,0,0,84,756.7,2.31,2,3,1,5,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_124,1593835218,itu,12,fixed,5,1,0,2,2021.6,2053.6,-32.0,116.6,148.6,127,127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,265.2,0.81,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_125,1593845191,itu,12,fixed,5,1,0,2,-7898.3,-5115.0,-2783.3,146.7,990.0,171,49,432,280,0,0,6,4,0,0,0,10,8,5,4,66,1,0,84,1376.7,4.20,3,3,1,2,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_126,1593855164,itu,12,fixed,5,1,0,1,2054.5,2021.6,32.9,149.5,116.6,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,266.1,0.81,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_127,1593865137,itu,12,fixed,5,1,0,2,1170.0,2284.1,-1114.1,770.0,149.1,79,127,50,0,30,0,0,1,0,0,10,0,23,23,23,26,0,0,84,989.1,3.02,3,2,4,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_128,1593875110,itu,12,fixed,5,1,0,1,-6038.0,-6293.5,255.5,230.0,141.5,69,191,300,378,0,0,8,8,0,0,11,0,4,4,3,66,0,0,84,851.5,2.60,3,3,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_129,1593885083,itu,12,fixed,5,1,0,2,984.1,2050.2,-1066.1,309.1,115.2,61,127,12,0,0,0,0,1,0,0,0,0,1,1,0,41,0,0,84,504.2,1.54,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_130,1593895056,itu,12,fixed,5,1,0,1,-470.0,-4424.9,3954.9,390.0,309.1,159,47,138,222,0,0,3,1,0,0,10,3,6,6,5,64,0,0,84,1009.1,3.08,3,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_131,1593905029,itu,12,fixed,5,1,0,2,-160.0,2045.0,-2205.0,230.0,0.0,39,127,52,0,56,0,0,1,0,0,10,0,12,12,11,48,0,0,84,460.0,1.40,3,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_132,1593915002,itu,12,fixed,5,1,0,1,2084.5,965.5,1119.0,149.5,309.5,127,47,0,4,0,0,0,0,0,0,0,3,1,1,0,55,0,0,84,539.1,1.65,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_133,1593924975,itu,12,fixed,5,1,0,1,2161.6,540.0,1621.6,116.6,620.0,127,58,0,48,0,0,0,0,0,0,0,10,14,14,14,46,0,0,84,736.6,2.25,2,4,1,2,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_134,1593934948,itu,12,fixed,5,1,0,1,2041.8,2025.0,16.8,136.8,150.0,127,127,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,84,286.8,0.88,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_135,1593944921,itu,12,fixed,5,1,0,1,2181.6,10.0,2171.6,116.6,310.0,127,39,0,50,0,52,0,0,0,0,0,10,14,14,13,48,0,0,84,656.6,2.01,2,3,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_136,1593954894,itu,12,fixed,5,1,0,2,1382.0,2105.0,-723.0,620.0,0.0,109,125,52,0,5,0,0,1,0,0,11,0,23,23,23,25,0,0,84,620.0,1.89,3,2,4,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_137,1593964867,itu,12,fixed,5,1,0,1,2285.0,625.0,1660.0,150.0,540.0,127,59,0,50,0,5,2,0,0,0,10,10,24,24,23,28,0,0,84,690.0,2.11,2,3,1,3,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_138,1593974840,itu,12,fixed,5,1,0,1,2054.5,2017.4,37.2,149.5,112.4,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,261.9,0.80,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_139,1593984813,itu,12,fixed,5,1,0,1,2071.8,1125.1,946.8,136.8,389.1,127,55,0,4,0,0,0,2,0,0,0,3,1,1,0,55,0,0,84,525.9,1.61,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_140,1593994786,itu,12,fixed,5,1,0,1,-4623.0,-11470.0,6847.0,150.0,0.0,32,125,222,558,0,0,4,4,0,0,1,10,28,28,27,28,1,0,84,300.0,0.92,3,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_141,1594004759,itu,12,fixed,5,1,0,1,2054.5,2025.0,29.5,149.5,150.0,127,127,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,84,299.5,0.91,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_142,1594014732,itu,12,fixed,5,1,0,2,1905.0,2053.6,-148.6,0.0,148.6,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,148.6,0.45,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_143,1594024705,itu,12,fixed,5,1,0,2,1405.0,2223.0,-818.0,680.0,118.0,103,125,50,0,4,0,0,0,0,0,10,0,23,23,23,26,0,0,84,798.0,2.44,3,2,4,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_144,1594034678,itu,12,fixed,5,1,0,1,1935.0,965.5,969.5,0.0,309.5,127,47,0,4,0,0,0,0,0,0,0,3,1,1,0,55,0,0,84,389.5,1.19,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_145,1594044651,itu,12,fixed,5,1,0,1,-1680.0,-10554.5,8874.5,230.0,309.5,189,47,220,468,0,0,9,0,0,0,10,3,25,24,23,28,0,0,84,849.5,2.59,3,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_146,1594054624,itu,12,fixed,5,1,0,2,-3540.0,-3520.0,-20.0,0.0,0.0,127,127,222,222,0,0,4,4,0,0,0,0,2,1,0,82,1,0,84,300.0,0.92,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_147,1594064597,itu,12,fixed,5,1,0,1,2072.8,965.1,1107.7,137.8,309.1,127,47,0,4,0,0,1,1,0,0,0,3,1,1,0,55,0,0,84,526.8,1.61,2,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_148,1594074570,itu,12,fixed,5,1,0,1,-6218.0,-8848.5,2630.5,610.0,141.5,49,171,308,468,0,0,10,0,0,0,11,0,6,6,5,62,0,0,84,981.5,3.00,3,3,2,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_149,1594084543,itu,12,fixed,5,1,0,1,-1429.4,-9974.9,8545.5,140.6,309.1,201,47,212,442,0,0,9,0,0,0,0,3,21,20,20,29,0,0,84,759.6,2.32,3,2,1,1,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
itu,itu_150,1594094516,itu,12,fixed,5,1,0,2,-8085.4,-4465.0,-3620.4,139.6,680.0,171,149,440,306,0,2,5,7,0,0,0,10,13,6,6,62,0,0,84,1059.6,3.24,3,3,1,3,0,0,itu,0,0,0,0,0,0,0,0.0,0.0
